query_table,query_column,candidate_table,candidate_column,llm_response,approved
usa_cars_datasets,country,reveal_eeo1_for_2016,year,No,False
usa_cars_datasets,country,moviesonstreamingplatforms_updated,Year,No,False
usa_cars_datasets,country,adventureworks2014_countryregion,CountryRegionCode,Yes,True
usa_cars_datasets,country,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
usa_cars_datasets,country,tv_shows,Year,No,False
usa_cars_datasets,country,usa_cars_datasets,year,No,False
usa_cars_datasets,country,google_books_1299,language,No,False
usa_cars_datasets,country,movie_metadata,language,No,False
who_suicide_statistics,country,movies,country,Yes,True
who_suicide_statistics,country,usa_cars_datasets,country,Yes,True
who_suicide_statistics,country,movie_metadata,country,Yes,True
who_suicide_statistics,country,us_companies,country,Yes,True
who_suicide_statistics,country,us_companies_copy,country,Yes,True
who_suicide_statistics,country,ukdebate,country,Yes,True
who_suicide_statistics,country,cwurdata,country,Yes,True
who_suicide_statistics,country,moviesonstreamingplatforms_updated,Country,Yes,True
who_suicide_statistics,country,netflix_titles,country,Yes,True
who_suicide_statistics,country,world-cities,country,Yes,True
who_suicide_statistics,country,acquisitions,Country,**Yes**,True
who_suicide_statistics,country,word_university_rank_2020,Country,Yes,True
who_suicide_statistics,country,whr2015,Country,Yes,True
who_suicide_statistics,country,gender_development,Country,Yes,True
who_suicide_statistics,country,countries_of_the_world,Country,Yes,True
who_suicide_statistics,country,world_countries_env_vars,Country,Yes,True
who_suicide_statistics,country,who_suicide_statistics,country,Yes,True
who_suicide_statistics,country,edu,country,Yes,True
who_suicide_statistics,country,countries_metadatacountries,CountryName,Yes,True
who_suicide_statistics,country,countries_data,CountryName,Yes,True
who_suicide_statistics,country,directory,Country,Yes,True
who_suicide_statistics,country,hfi_cc_2018,countries,"Yes

The two columns both represent country names. Even though some values differ in formatting or naming conventions (e.g., “United States of America” vs “United States”, “Republic of Korea” vs “Korea, South”, “Côte d'Ivoire” vs “Cote d'Ivoire”), the majority of entries overlap semantically. Thus, the columns are semantically joinable for feature augmentation.",True
who_suicide_statistics,country,fifa_ranking,country_full,Yes,True
who_suicide_statistics,country,fifa_ranking,country_abrv,Yes,True
who_suicide_statistics,country,cars93,Origin,Yes,True
who_suicide_statistics,country,adventureworks2014_countryregion,Name,"Yes

The two columns both represent country names. They contain largely overlapping sets of countries, with only minor differences in naming conventions (e.g., “United States of America” vs. “United States”). The semantic entity type is the same (countries / country regions), and the overlap is substantial, making them semantically joinable for feature augmentation.",True
who_suicide_statistics,country,world_country,Name,Yes,True
who_suicide_statistics,country,countries_and_continents,name,Yes,True
who_suicide_statistics,country,world_city,CountryCode,Yes,True
who_suicide_statistics,country,world_countrylanguage,CountryCode,Yes,True
who_suicide_statistics,country,countries_data,CountryCode,Yes,True
who_suicide_statistics,country,countries_metadatacountries,CountryCode,Yes,True
who_suicide_statistics,country,countries_target,CountryCode,Yes,True
who_suicide_statistics,country,world_country,Region,No,False
who_suicide_statistics,country,countries_and_continents,ISO4217-currency_country_name,Yes,True
who_suicide_statistics,country,language,countrycodes,Yes,True
who_suicide_statistics,country,hfi_cc_2018,region,No,False
who_suicide_statistics,country,whr2015,Region,No,False
who_suicide_statistics,country,countries_and_continents,official_name_en,Yes,True
who_suicide_statistics,country,countries_of_the_world,Region,No,False
who_suicide_statistics,country,ukdebate,region,No,False
who_suicide_statistics,country,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
who_suicide_statistics,country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
who_suicide_statistics,country,countries_metadatacountries,Region,No,False
who_suicide_statistics,country,booking,city,No,False
who_suicide_statistics,country,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
who_suicide_statistics,country,adventureworks2014_countryregion,CountryRegionCode,Yes,True
who_suicide_statistics,country,usa_cars_datasets,state,No,False
who_suicide_statistics,country,spellingstates,state,No,False
who_suicide_statistics,country,google_books_dataset,language,No,False
whr2015,Country,movies,country,Yes,True
whr2015,Country,usa_cars_datasets,country,Yes,True
whr2015,Country,movie_metadata,country,Yes,True
whr2015,Country,us_companies,country,Yes,True
whr2015,Country,us_companies_copy,country,Yes,True
whr2015,Country,cwurdata,country,Yes,True
whr2015,Country,ukdebate,country,Yes,True
whr2015,Country,moviesonstreamingplatforms_updated,Country,Yes,True
whr2015,Country,netflix_titles,country,Yes,True
whr2015,Country,world-cities,country,Yes,True
whr2015,Country,acquisitions,Country,Yes,True
whr2015,Country,word_university_rank_2020,Country,Yes,True
whr2015,Country,whr2015,Country,Yes,True
whr2015,Country,gender_development,Country,Yes,True
whr2015,Country,countries_of_the_world,Country,Yes,True
whr2015,Country,world_countries_env_vars,Country,Yes,True
whr2015,Country,who_suicide_statistics,country,Yes,True
whr2015,Country,edu,country,Yes,True
whr2015,Country,countries_metadatacountries,CountryName,Yes,True
whr2015,Country,countries_data,CountryName,Yes,True
whr2015,Country,directory,Country,Yes,True
whr2015,Country,hfi_cc_2018,countries,Yes,True
whr2015,Country,fifa_ranking,country_full,Yes,True
whr2015,Country,cars93,Origin,No,False
whr2015,Country,fifa_ranking,country_abrv,Yes,True
whr2015,Country,hfi_cc_2018,region,No,False
whr2015,Country,adventureworks2014_countryregion,Name,Yes,True
whr2015,Country,world_country,Name,Yes,True
whr2015,Country,countries_and_continents,name,Yes,True
whr2015,Country,world_country,Region,No,False
whr2015,Country,whr2015,Region,No,False
whr2015,Country,countries_and_continents,ISO4217-currency_country_name,Yes,True
whr2015,Country,world_city,CountryCode,Yes,True
whr2015,Country,world_countrylanguage,CountryCode,Yes,True
whr2015,Country,countries_metadatacountries,CountryCode,Yes,True
whr2015,Country,countries_target,CountryCode,Yes,True
whr2015,Country,countries_data,CountryCode,Yes,True
whr2015,Country,countries_of_the_world,Region,**No**,False
whr2015,Country,language,countrycodes,Yes,True
whr2015,Country,countries_metadatacountries,Region,No,False
whr2015,Country,countries_and_continents,official_name_en,Yes,True
whr2015,Country,booking,city,No,False
whr2015,Country,ukdebate,region,No,False
whr2015,Country,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
whr2015,Country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
whr2015,Country,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
whr2015,Country,adventureworks2014_countryregion,CountryRegionCode,Yes,True
whr2015,Country,usa_cars_datasets,state,No,False
whr2015,Country,spellingstates,state,No,False
whr2015,Country,google_books_dataset,language,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,wikipedia-iso-country-codes,English_short_name_lower_case,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,countries_and_continents,official_name_en,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,countries_and_continents,official_name_fr,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,countries_and_continents,name,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,world_country,Name,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,adventureworks2014_countryregion,Name,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,world_country,LocalName,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,adventureworks2014_culture,Name,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,adventureworks2014_salesterritory,Name,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,imdb_ijs_actors,lastname,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,imdb_ijs_directors,lastname,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,countries_metadatacountries,CountryName,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,world_city,CountryCode,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,booking,hotelNames,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,directory,Country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,world_countrylanguage,CountryCode,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,countries_metadatacountries,CountryCode,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,countries_target,CountryCode,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,adventureworks2014_stateprovince,Name,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,countries_data,CountryCode,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,imdb_ijs_actors,firstname,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,imdb_ijs_directors,firstname,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,countries_and_continents,ISO4217-currency_country_name,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,language,countrycodes,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,fifa_ranking,country_abrv,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,adventureworks2014_currency,Name,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,best_crime_and_mystery_books,languagecode,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,tmdb_5000_movies,originallanguage,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,countries_and_continents,ISO4217-currency_name,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,countries_data,CountryName,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,trains_cars,len,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,world_countries_env_vars,Country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,us_companies_copy,country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,us_companies,country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,google_books_dataset,language,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,countries_of_the_world,Country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,books_updated,languageCode,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,books,languagecode,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,acquisitions,Country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,gender_development,Country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,world_country,Capital,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,ukdebate,country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,who_suicide_statistics,country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,world-cities,subcountry,No,False
wikipedia-iso-country-codes,English_short_name_lower_case,whr2015,Country,**Yes**,True
wikipedia-iso-country-codes,English_short_name_lower_case,fifa_ranking,country_full,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,movies,country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,usa_cars_datasets,country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,movie_metadata,country,Yes,True
wikipedia-iso-country-codes,English_short_name_lower_case,most_frequent_names,Name,No,False
word_university_rank_2020,Country,movies,country,Yes,True
word_university_rank_2020,Country,usa_cars_datasets,country,Yes,True
word_university_rank_2020,Country,movie_metadata,country,Yes,True
word_university_rank_2020,Country,us_companies,country,Yes,True
word_university_rank_2020,Country,us_companies_copy,country,Yes,True
word_university_rank_2020,Country,moviesonstreamingplatforms_updated,Country,Yes,True
word_university_rank_2020,Country,netflix_titles,country,Yes,True
word_university_rank_2020,Country,world-cities,country,Yes,True
word_university_rank_2020,Country,cwurdata,country,Yes,True
word_university_rank_2020,Country,ukdebate,country,Yes,True
word_university_rank_2020,Country,acquisitions,Country,Yes,True
word_university_rank_2020,Country,word_university_rank_2020,Country,Yes,True
word_university_rank_2020,Country,whr2015,Country,Yes,True
word_university_rank_2020,Country,who_suicide_statistics,country,Yes,True
word_university_rank_2020,Country,gender_development,Country,Yes,True
word_university_rank_2020,Country,edu,country,Yes,True
word_university_rank_2020,Country,countries_of_the_world,Country,Yes,True
word_university_rank_2020,Country,world_countries_env_vars,Country,Yes,True
word_university_rank_2020,Country,countries_data,CountryName,Yes,True
word_university_rank_2020,Country,countries_metadatacountries,CountryName,Yes,True
word_university_rank_2020,Country,directory,Country,Yes,True
word_university_rank_2020,Country,cars93,Origin,No,False
word_university_rank_2020,Country,hfi_cc_2018,countries,Yes,True
word_university_rank_2020,Country,fifa_ranking,country_full,Yes,True
word_university_rank_2020,Country,fifa_ranking,country_abrv,Yes,True
word_university_rank_2020,Country,world_city,CountryCode,Yes,True
word_university_rank_2020,Country,world_countrylanguage,CountryCode,Yes,True
word_university_rank_2020,Country,countries_data,CountryCode,Yes,True
word_university_rank_2020,Country,countries_metadatacountries,CountryCode,Yes,True
word_university_rank_2020,Country,countries_target,CountryCode,Yes,True
word_university_rank_2020,Country,language,countrycodes,Yes,True
word_university_rank_2020,Country,ukdebate,region,No,False
word_university_rank_2020,Country,usa_cars_datasets,state,No,False
word_university_rank_2020,Country,adventureworks2014_countryregion,Name,Yes,True
word_university_rank_2020,Country,world_country,Name,Yes,True
word_university_rank_2020,Country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
word_university_rank_2020,Country,hfi_cc_2018,region,No,False
word_university_rank_2020,Country,spellingstates,state,No,False
word_university_rank_2020,Country,countries_and_continents,name,Yes,True
word_university_rank_2020,Country,adventureworks2014_stateprovince,CountryRegionCode,"**Yes**  

The two columns represent the same real‑world concept: *countries*.  
The `Country` column lists full country names (e.g., ""United States"", ""Canada"", ""Germany"", ""United Kingdom"", etc.), while the `CountryRegionCode` column contains two‑letter ISO country codes (e.g., ""US"", ""CA"", ""DE"", ""GB"", ""AU"", ""FR"").  

Despite the different syntactic forms and the fact that only a subset of the country names appear in the code list, the semantic overlap is clear and substantial—most of the codes correspond directly to country names in the first column. Therefore, they are semantically joinable for feature augmentation.",True
word_university_rank_2020,Country,world_country,Region,No,False
word_university_rank_2020,Country,reveal_eeo1_for_2016,year,No,False
word_university_rank_2020,Country,us_companies,city,No,False
word_university_rank_2020,Country,google_books_dataset,language,No,False
word_university_rank_2020,Country,whr2015,Region,No,False
word_university_rank_2020,Country,countries_of_the_world,Region,No,False
word_university_rank_2020,Country,minimum_wage_data,State,No,False
word_university_rank_2020,Country,movies,year,No,False
word_university_rank_2020,Country,imdb-movie-data,Year,No,False
word_university_rank_2020,Country,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
world_countries_env_vars,Country,movies,country,Yes,True
world_countries_env_vars,Country,usa_cars_datasets,country,Yes,True
world_countries_env_vars,Country,movie_metadata,country,Yes,True
world_countries_env_vars,Country,us_companies,country,Yes,True
world_countries_env_vars,Country,us_companies_copy,country,Yes,True
world_countries_env_vars,Country,ukdebate,country,Yes,True
world_countries_env_vars,Country,cwurdata,country,Yes,True
world_countries_env_vars,Country,moviesonstreamingplatforms_updated,Country,Yes,True
world_countries_env_vars,Country,netflix_titles,country,Yes,True
world_countries_env_vars,Country,world-cities,country,Yes,True
world_countries_env_vars,Country,acquisitions,Country,Yes,True
world_countries_env_vars,Country,word_university_rank_2020,Country,Yes,True
world_countries_env_vars,Country,whr2015,Country,Yes,True
world_countries_env_vars,Country,gender_development,Country,Yes,True
world_countries_env_vars,Country,countries_of_the_world,Country,Yes,True
world_countries_env_vars,Country,world_countries_env_vars,Country,Yes,True
world_countries_env_vars,Country,who_suicide_statistics,country,Yes,True
world_countries_env_vars,Country,edu,country,Yes,True
world_countries_env_vars,Country,countries_metadatacountries,CountryName,Yes,True
world_countries_env_vars,Country,countries_data,CountryName,Yes,True
world_countries_env_vars,Country,directory,Country,Yes,True
world_countries_env_vars,Country,hfi_cc_2018,countries,Yes,True
world_countries_env_vars,Country,fifa_ranking,country_full,Yes,True
world_countries_env_vars,Country,fifa_ranking,country_abrv,Yes,True
world_countries_env_vars,Country,adventureworks2014_countryregion,Name,Yes,True
world_countries_env_vars,Country,world_country,Name,Yes,True
world_countries_env_vars,Country,cars93,Origin,No,False
world_countries_env_vars,Country,countries_and_continents,name,Yes,True
world_countries_env_vars,Country,world_country,Region,No,False
world_countries_env_vars,Country,hfi_cc_2018,region,No,False
world_countries_env_vars,Country,countries_and_continents,ISO4217-currency_country_name,Yes,True
world_countries_env_vars,Country,world_city,CountryCode,Yes,True
world_countries_env_vars,Country,whr2015,Region,No,False
world_countries_env_vars,Country,world_countrylanguage,CountryCode,Yes,True
world_countries_env_vars,Country,countries_metadatacountries,CountryCode,Yes,True
world_countries_env_vars,Country,countries_target,CountryCode,Yes,True
world_countries_env_vars,Country,countries_data,CountryCode,Yes,True
world_countries_env_vars,Country,language,countrycodes,Yes,True
world_countries_env_vars,Country,countries_of_the_world,Region,No,False
world_countries_env_vars,Country,countries_and_continents,official_name_en,Yes,True
world_countries_env_vars,Country,countries_metadatacountries,Region,No,False
world_countries_env_vars,Country,booking,city,No,False
world_countries_env_vars,Country,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
world_countries_env_vars,Country,ukdebate,region,No,False
world_countries_env_vars,Country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
world_countries_env_vars,Country,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
world_countries_env_vars,Country,adventureworks2014_countryregion,CountryRegionCode,Yes,True
world_countries_env_vars,Country,spellingstates,state,No,False
world_countries_env_vars,Country,usa_cars_datasets,state,No,False
world_countries_env_vars,Country,countries_and_continents,official_name_fr,Yes,True
world_country,Name,world_country,Name,Yes,True
world_country,Name,countries_and_continents,name,Yes,True
world_country,Name,adventureworks2014_countryregion,Name,Yes,True
world_country,Name,countries_metadatacountries,CountryName,Yes,True
world_country,Name,adventureworks2014_salesterritory,Name,Yes,True
world_country,Name,countries_data,CountryName,Yes,True
world_country,Name,us_companies_copy,country,Yes,True
world_country,Name,us_companies,country,Yes,True
world_country,Name,movies,country,Yes,True
world_country,Name,usa_cars_datasets,country,Yes,True
world_country,Name,movie_metadata,country,Yes,True
world_country,Name,countries_of_the_world,Country,Yes,True
world_country,Name,gender_development,Country,**Yes**,True
world_country,Name,whr2015,Country,Yes,True
world_country,Name,who_suicide_statistics,country,Yes,True
world_country,Name,world_countries_env_vars,Country,Yes,True
world_country,Name,acquisitions,Country,Yes,True
world_country,Name,adventureworks2014_culture,Name,No,False
world_country,Name,world_country,LocalName,Yes,True
world_country,Name,cwurdata,country,Yes,True
world_country,Name,adventureworks2014_stateprovince,Name,No,False
world_country,Name,word_university_rank_2020,Country,Yes,True
world_country,Name,ukdebate,country,Yes,True
world_country,Name,world_city,Name,No,False
world_country,Name,language,Name,No,False
world_country,Name,edu,country,Yes,True
world_country,Name,moviesonstreamingplatforms_updated,Country,Yes,True
world_country,Name,netflix_titles,country,Yes,True
world_country,Name,world-cities,country,Yes,True
world_country,Name,adventureworks2014_currency,Name,No,False
world_country,Name,most_frequent_names,Name,No,False
world_country,Name,world-cities,name,No,False
world_country,Name,countries_and_continents,official_name_en,Yes,True
world_country,Name,directory,Country,Yes,True
world_country,Name,countries_and_continents,official_name_fr,Yes,True
world_country,Name,imdb_ijs_actors,lastname,No,False
world_country,Name,imdb_ijs_directors,lastname,No,False
world_country,Name,world-cities,geonameid,No,False
world_country,Name,countries_and_continents,Geoname_ID,No,False
world_country,Name,fifa_ranking,country_full,Yes,True
world_country,Name,world_city,CountryCode,Yes,True
world_country,Name,adventureworks2014_shift,Name,No,False
world_country,Name,imdb_ijs_directors,firstname,No,False
world_country,Name,world_countrylanguage,CountryCode,Yes,True
world_country,Name,wikipedia-iso-country-codes,English_short_name_lower_case,Yes,True
world_country,Name,imdb_ijs_actors,firstname,No,False
world_country,Name,countries_metadatacountries,CountryCode,Yes,True
world_country,Name,countries_target,CountryCode,Yes,True
world_country,Name,countries_data,CountryCode,Yes,True
world_country,Name,google_books_dataset,language,No,False
world_country,LocalName,world_country,LocalName,Yes,True
world_country,LocalName,world-cities,geonameid,No,False
world_country,LocalName,countries_and_continents,Geoname_ID,No,False
world_country,LocalName,countries_and_continents,name,Yes,True
world_country,LocalName,world_country,Name,Yes,True
world_country,LocalName,adventureworks2014_countryregion,Name,Yes,True
world_country,LocalName,language,Name,No,False
world_country,LocalName,world_city,Name,No,False
world_country,LocalName,adventureworks2014_salesterritory,Name,Yes,True
world_country,LocalName,world-cities,name,No,False
world_country,LocalName,countries_metadatacountries,CountryName,Yes,True
world_country,LocalName,world_city,CountryCode,Yes,True
world_country,LocalName,imdb_ijs_directors,firstname,No,False
world_country,LocalName,imdb_ijs_directors,lastname,No,False
world_country,LocalName,imdb_ijs_actors,firstname,No,False
world_country,LocalName,imdb_ijs_actors,lastname,No,False
world_country,LocalName,world_countrylanguage,CountryCode,Yes,True
world_country,LocalName,adventureworks2014_salesterritory,TerritoryID,No,False
world_country,LocalName,countries_metadatacountries,CountryCode,Yes,True
world_country,LocalName,countries_target,CountryCode,Yes,True
world_country,LocalName,adventureworks2014_stateprovince,Name,No,False
world_country,LocalName,countries_data,CountryCode,Yes,True
world_country,LocalName,adventureworks2014_culture,Name,No,False
world_country,LocalName,most_frequent_names,Name,No,False
world_country,LocalName,directory,Country,Yes,True
world_country,LocalName,adventureworks2014_currency,Name,No,False
world_country,LocalName,countries_and_continents,official_name_fr,Yes,True
world_country,LocalName,countries_data,CountryName,Yes,True
world_country,LocalName,adventureworks2014_employee,NationalIDNumber,No,False
world_country,LocalName,directory,StoreName,No,False
world_country,LocalName,google_books_dataset,language,No,False
world_country,LocalName,financial_district,districtid,No,False
world_country,LocalName,countries_and_continents,official_name_en,Yes,True
world_country,LocalName,language,countrycodes,Yes,True
world_country,LocalName,wikipedia-iso-country-codes,English_short_name_lower_case,Yes,True
world_country,LocalName,financial_account,districtid,No,False
world_country,LocalName,financial_client,districtid,No,False
world_country,LocalName,ukdebate,region,No,False
world_country,LocalName,us_companies_copy,country,**Yes**,True
world_country,LocalName,us_companies,country,Yes,True
world_country,LocalName,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
world_country,LocalName,who_suicide_statistics,country,Yes,True
world_country,LocalName,acquisitions,Country,Yes,True
world_country,LocalName,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
world_country,LocalName,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
world_country,LocalName,ukdebate,city,No,False
world_country,LocalName,adventureworks2014_countryregion,CountryRegionCode,Yes,True
world_country,LocalName,directory,City,No,False
world_country,LocalName,movies,country,Yes,True
world_country,LocalName,usa_cars_datasets,country,Yes,True
world-cities,country,movies,country,Yes,True
world-cities,country,usa_cars_datasets,country,Yes,True
world-cities,country,movie_metadata,country,Yes,True
world-cities,country,us_companies,country,Yes,True
world-cities,country,us_companies_copy,country,Yes,True
world-cities,country,moviesonstreamingplatforms_updated,Country,Yes,True
world-cities,country,netflix_titles,country,Yes,True
world-cities,country,world-cities,country,Yes,True
world-cities,country,cwurdata,country,Yes,True
world-cities,country,ukdebate,country,Yes,True
world-cities,country,acquisitions,Country,Yes,True
world-cities,country,word_university_rank_2020,Country,Yes,True
world-cities,country,whr2015,Country,Yes,True
world-cities,country,gender_development,Country,Yes,True
world-cities,country,who_suicide_statistics,country,Yes,True
world-cities,country,countries_of_the_world,Country,**Yes**,True
world-cities,country,edu,country,Yes,True
world-cities,country,world_countries_env_vars,Country,Yes,True
world-cities,country,countries_data,CountryName,Yes,True
world-cities,country,countries_metadatacountries,CountryName,Yes,True
world-cities,country,directory,Country,Yes,True
world-cities,country,hfi_cc_2018,countries,Yes,True
world-cities,country,cars93,Origin,Yes,True
world-cities,country,fifa_ranking,country_full,Yes,True
world-cities,country,fifa_ranking,country_abrv,Yes,True
world-cities,country,world_city,CountryCode,Yes,True
world-cities,country,countries_data,CountryCode,Yes,True
world-cities,country,world_countrylanguage,CountryCode,Yes,True
world-cities,country,countries_metadatacountries,CountryCode,Yes,True
world-cities,country,countries_target,CountryCode,Yes,True
world-cities,country,language,countrycodes,Yes,True
world-cities,country,hfi_cc_2018,region,No,False
world-cities,country,adventureworks2014_countryregion,Name,Yes,True
world-cities,country,world_country,Name,Yes,True
world-cities,country,countries_and_continents,name,Yes,True
world-cities,country,world_country,Region,No,False
world-cities,country,usa_cars_datasets,state,No,False
world-cities,country,ukdebate,region,No,False
world-cities,country,whr2015,Region,No,False
world-cities,country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
world-cities,country,spellingstates,state,No,False
world-cities,country,countries_of_the_world,Region,No,False
world-cities,country,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
world-cities,country,countries_and_continents,ISO4217-currency_country_name,Yes,True
world-cities,country,reveal_eeo1_for_2016,year,No,False
world-cities,country,us_companies,city,No,False
world-cities,country,google_books_dataset,language,No,False
world-cities,country,minimum_wage_data,State,No,False
world-cities,country,countries_metadatacountries,Region,No,False
world-cities,country,movies,year,No,False
