query_table,query_column,query_value,candidate_table,candidate_column,candidate_value
tournament_left,title,2010 samarkand challenger,tennistournament_left,title,2010 samarkand challenger
tournament_left,title,2012 samsung securities cup,tennistournament_left,title,2012 samsung securities cup
tournament_left,title,2012 tashkent challenger,tennistournament_left,title,2012 tashkent challenger
tournament_left,title,2012 regions morgan keegan championships and memphis international,tennistournament_left,title,2012 regions morgan keegan championships and memphis international
tournament_left,title,2012 dunlop world challenge,tennistournament_left,title,2012 dunlop world challenge
tournament_left,title,2010 hopman cup,tennistournament_left,title,2010 hopman cup
tournament_left,title,1996 continental championships and the wilkinson lady championships,tennistournament_left,title,1996 continental championships and the wilkinson lady championships
tournament_left,title,2013 australian open,tennistournament_left,title,2013 australian open
tournament_left,title,2012 hansol korea open,tennistournament_left,title,2012 hansol korea open
tournament_left,title,2012 mercedescup,tennistournament_left,title,2012 mercedescup
tournament_left,title,2011 men's rimouski challenger,tennistournament_left,title,2011 men's rimouski challenger
tournament_left,title,2009 siemens open,tennistournament_left,title,2009 siemens open
tournament_left,title,2009 bh tennis open international cup,tennistournament_left,title,2009 bh tennis open international cup
tournament_left,title,2012 copa agco cordoba,tennistournament_left,title,2012 copa agco cordoba
tournament_left,title,1990 banespa open,tennistournament_left,title,1990 banespa open
tournament_left,title,2012 tetra pak tennis cup,tennistournament_left,title,2012 tetra pak tennis cup
tournament_left,title,1997 hopman cup,tennistournament_left,title,1997 hopman cup
tournament_left,title,1989 newsweek champions cup and the virginia slims of indian wells,tennistournament_left,title,1989 newsweek champions cup and the virginia slims of indian wells
tournament_left,title,2009 credicard citi mastercard tennis cup,tennistournament_left,title,2009 credicard citi mastercard tennis cup
tournament_left,title,2012 its cup,tennistournament_left,title,2012 its cup
tournament_left,title,2010 fifth third bank tennis championships,tennistournament_left,title,2010 fifth third bank tennis championships
tournament_left,title,2013 torneo internacional agt,tennistournament_left,title,2013 torneo internacional agt
tournament_left,title,2012 campbell's hall of fame tennis championships,tennistournament_left,title,2012 campbell's hall of fame tennis championships
tournament_left,title,2012 keio challenger,tennistournament_left,title,2012 keio challenger
tournament_left,title,2011 bell challenge,tennistournament_left,title,2011 bell challenge
tournament_left,title,2012 cooper challenger,tennistournament_left,title,2012 cooper challenger
tournament_left,title,2010 siemens open,tennistournament_left,title,2010 siemens open
tournament_left,title,2009 nielsen pro tennis championship,tennistournament_left,title,2009 nielsen pro tennis championship
sportfacility_left,title,lawson tama stadium,sportfacility_left,title,lawson tama stadium
sportfacility_left,title,the wilds at salmonier river golf club,sportfacility_left,title,the wilds at salmonier river golf club
sportfacility_left,title,klfa stadium,sportfacility_left,title,klfa stadium
sportfacility_left,title,donaustadion,sportfacility_left,title,donaustadion
sportfacility_left,title,progressive field,sportfacility_left,title,progressive field
sportfacility_left,title,rsc olimpiyskiy,sportfacility_left,title,rsc olimpiyskiy
sportfacility_left,title,hang tuah stadium,sportfacility_left,title,hang tuah stadium
sportfacility_left,title,les menuires,sportfacility_left,title,les menuires
sportfacility_left,title,tipton road,sportfacility_left,title,tipton road
sportfacility_left,title,the red mile,sportfacility_left,title,the red mile
sportfacility_left,title,enmax centre,sportfacility_left,title,enmax centre
sportfacility_left,title,sherry golf jerez,sportfacility_left,title,sherry golf jerez
sportfacility_left,title,mediolanum forum,sportfacility_left,title,mediolanum forum
sportfacility_left,title,rogla ski resort,sportfacility_left,title,rogla ski resort
sportfacility_left,title,mire aware stadium,sportfacility_left,title,mire aware stadium
sportfacility_left,title,norefjell ski resort,sportfacility_left,title,norefjell ski resort
sportfacility_left,title,leimbachstadion,sportfacility_left,title,leimbachstadion
sportfacility_left,title,credit union centre,sportfacility_left,title,credit union centre
sportfacility_left,title,irwin belk complex,sportfacility_left,title,irwin belk complex
sportfacility_left,title,anfield,sportfacility_left,title,anfield
sportfacility_left,title,stade de la meinau,sportfacility_left,title,stade de la meinau
sportfacility_left,title,mesker amphitheatre,sportfacility_left,title,mesker amphitheatre
sportfacility_left,title,westfalenhallen,sportfacility_left,title,westfalenhallen
sportfacility_left,title,y traeth,sportfacility_left,title,y traeth
sportfacility_left,title,formigal,sportfacility_left,title,formigal
sportfacility_left,title,avoriaz,sportfacility_left,title,avoriaz
sportfacility_left,title,stadio tommaso fattori,sportfacility_left,title,stadio tommaso fattori
sportfacility_left,title,smugglers' notch,sportfacility_left,title,smugglers' notch
sportfacility_left,title,suplizio field,sportfacility_left,title,suplizio field
sportfacility_left,title,steetley company ground,sportfacility_left,title,steetley company ground
sportfacility_left,title,crisler center,sportfacility_left,title,crisler center
sportfacility_left,title,fifth third bank ballpark,sportfacility_left,title,fifth third bank ballpark
sportfacility_left,title,elsternwick park,sportfacility_left,title,elsternwick park
sportfacility_left,title,eisstadion im sahnpark,sportfacility_left,title,eisstadion im sahnpark
sportfacility_left,title,fuessenich park,sportfacility_left,title,fuessenich park
sportfacility_left,title,henninger field,sportfacility_left,title,henninger field
sportfacility_left,title,cloetta center,sportfacility_left,title,cloetta center
sportfacility_left,title,spodek,sportfacility_left,title,spodek
sportfacility_left,title,hipodromo do cristal,sportfacility_left,title,hipodromo do cristal
sportfacility_left,title,keyarena,sportfacility_left,title,keyarena
sportfacility_left,title,kuramae kokugikan,sportfacility_left,title,kuramae kokugikan
sportfacility_left,title,qizhong forest sports city arena,sportfacility_left,title,qizhong forest sports city arena
sportfacility_left,title,rosenlundshallen,sportfacility_left,title,rosenlundshallen
sportfacility_left,title,griggs field at james s. malosky stadium,sportfacility_left,title,griggs field at james s. malosky stadium
sportfacility_left,title,fedexforum,sportfacility_left,title,fedexforum
sportfacility_left,title,moye complex,sportfacility_left,title,moye complex
sportfacility_left,title,throstle nest,sportfacility_left,title,throstle nest
sportfacility_left,title,savile park,sportfacility_left,title,savile park
sportfacility_left,title,hakucho arena,sportfacility_left,title,hakucho arena
sportfacility_left,title,turoa,sportfacility_left,title,turoa
galaxy_left,title,ngc 6503,galaxy_left,title,ngc 6503
galaxy_left,title,ugc 5497,galaxy_left,title,ugc 5497
galaxy_left,title,ngc 1427a,galaxy_left,title,ngc 1427a
galaxy_left,title,ngc 6240,galaxy_left,title,ngc 6240
galaxy_left,title,ngc 2500,galaxy_left,title,ngc 2500
galaxy_left,title,ursa major ii dwarf,galaxy_left,title,ursa major ii dwarf
galaxy_left,title,ngc 7320,galaxy_left,title,ngc 7320
galaxy_left,title,ngc 1399,galaxy_left,title,ngc 1399
galaxy_left,title,ngc 4911,galaxy_left,title,ngc 4911
galaxy_left,title,messier 91,galaxy_left,title,messier 91
galaxy_left,title,ngc 4984,galaxy_left,title,ngc 4984
galaxy_left,title,ngc 42,galaxy_left,title,ngc 42
galaxy_left,title,ngc 5334,galaxy_left,title,ngc 5334
galaxy_left,title,ngc 5653,galaxy_left,title,ngc 5653
galaxy_left,title,dwingeloo 1,galaxy_left,title,dwingeloo 1
galaxy_left,title,sextans b,galaxy_left,title,sextans b
galaxy_left,title,ngc 4874,galaxy_left,title,ngc 4874
galaxy_left,title,ngc 5821,galaxy_left,title,ngc 5821
galaxy_left,title,mice galaxies,galaxy_left,title,mice galaxies
galaxy_left,title,ngc 4650a,galaxy_left,title,ngc 4650a
galaxy_left,title,ngc 5615,galaxy_left,title,ngc 5615
galaxy_left,title,large magellanic cloud,galaxy_left,title,large magellanic cloud
galaxy_left,title,ngc 5033,galaxy_left,title,ngc 5033
galaxy_left,title,pgc 214560,galaxy_left,title,pgc 214560
galaxy_left,title,leda 074886,galaxy_left,title,leda 074886
galaxy_left,title,ngc 4550,galaxy_left,title,ngc 4550
galaxy_left,title,ngc 5371,galaxy_left,title,ngc 5371
galaxy_left,title,ngc 43,galaxy_left,title,ngc 43
galaxy_left,title,ngc 3982,galaxy_left,title,ngc 3982
galaxy_left,title,ngc 11,galaxy_left,title,ngc 11
galaxy_left,title,ngc 3554,galaxy_left,title,ngc 3554
galaxy_left,title,ngc 3808a,galaxy_left,title,ngc 3808a
galaxy_left,title,ngc 5090 and ngc 5091,galaxy_left,title,ngc 5090 and ngc 5091
galaxy_left,title,ngc 520,galaxy_left,title,ngc 520
galaxy_left,title,ngc 1260,galaxy_left,title,ngc 1260
galaxy_left,title,ngc 5754,galaxy_left,title,ngc 5754
galaxy_left,title,ngc 3938,galaxy_left,title,ngc 3938
galaxy_left,title,sunflower galaxy,galaxy_left,title,sunflower galaxy
galaxy_left,title,ngc 5829,galaxy_left,title,ngc 5829
galaxy_left,title,ngc 1512,galaxy_left,title,ngc 1512
galaxy_left,title,ngc 3621,galaxy_left,title,ngc 3621
galaxy_left,title,arp 104,galaxy_left,title,arp 104
galaxy_left,title,ngc 6027c,galaxy_left,title,ngc 6027c
galaxy_left,title,ngc 7673,galaxy_left,title,ngc 7673
galaxy_left,title,isohdfs 27,galaxy_left,title,isohdfs 27
galaxy_left,title,ngc 2403,galaxy_left,title,ngc 2403
galaxy_left,title,ngc 1073,galaxy_left,title,ngc 1073
galaxy_left,title,ngc 4448,galaxy_left,title,ngc 4448
galaxy_left,title,ngc 5170,galaxy_left,title,ngc 5170
